timestamp,city,PM2.5,PM10,NO2,CO,SO2,O3,Temperature,Humidity,AQI
1776117600,Anantapur,94.825,119.45,13.25,482.18399999999997,4.08,46.55,25,60,215
1776121200,Anantapur,97.225,122.2,13.41,496.66799999999995,3.94,42.43,25,60,221
1776124800,Anantapur,100.0,125.8,14.12,517.332,3.7,37.17,25,60,232
1776128400,Anantapur,97.025,123.375,13.46,511.45199999999994,3.22,35.13,25,60,221
1776132000,Anantapur,98.97500000000001,128.9,14.66,551.8679999999999,3.39,31.32,25,60,228
1776135600,Anantapur,101.175,134.75,12.66,579.132,3.55,36.46,25,60,235
1776139200,Anantapur,87.92500000000001,118.5,3.92,336.0,3.55,86.08,25,60,193
1776142800,Anantapur,92.47500000000001,119.97500000000001,1.75,284.496,3.35,107.55,25,60,204
1776146400,Anantapur,100.15,126.02499999999999,1.3,271.128,3.46,118.33,25,60,232
1776150000,Anantapur,99.32499999999999,122.72500000000001,1.08,249.46799999999996,3.75,126.17,25,60,228
1776153600,Anantapur,96.05000000000001,117.72500000000001,1.01,231.36,3.67,128.5,25,60,218
1776157200,Anantapur,93.69999999999999,114.55,1.02,221.208,3.49,129.89,25,60,211
1776160800,Anantapur,93.6,114.3,1.28,221.508,3.42,132.88,25,60,211
1776164400,Anantapur,94.0,114.7,2.0,229.51199999999997,3.45,134.0,25,60,211
1776168000,Anantapur,93.69999999999999,114.525,3.23,242.316,3.53,132.88,25,60,211
1776171600,Anantapur,94.9,116.775,6.33,280.008,3.91,124.68,25,60,215
1776175200,Anantapur,97.72500000000001,121.75,9.48,337.032,4.63,112.25,25,60,225
1776178800,Anantapur,100.075,126.0,11.76,387.012,5.33,101.81,25,60,232
1776182400,Anantapur,99.0,125.3,12.85,415.272,5.74,92.06,25,60,228
1776186000,Anantapur,96.75,122.4,13.34,430.344,5.97,85.91,25,60,221
1776189600,Anantapur,92.6,116.075,13.06,423.888,5.88,82.39,25,60,208
1776193200,Anantapur,86.65,106.95,11.3,392.976,5.43,80.95,25,60,190
1776196800,Anantapur,85.525,104.35000000000001,10.35,386.11199999999997,5.01,77.85,25,60,186
1776200400,Anantapur,86.7,104.97500000000001,9.74,388.44,4.7,73.81,25,60,190
1776204000,Anantapur,89.0,107.425,9.41,396.17999999999995,4.31,67.32,25,60,197
1776207600,Anantapur,92.2,111.47500000000001,9.32,410.316,3.79,60.1,25,60,204
1776211200,Anantapur,94.57499999999999,115.05000000000001,9.29,421.104,3.17,53.12,25,60,215
1776214800,Anantapur,93.94999999999999,115.85000000000001,9.41,423.66,2.64,46.52,25,60,211
1776218400,Anantapur,92.15,116.625,9.98,430.37999999999994,2.42,42.43,25,60,204
1776222000,Anantapur,89.375,115.625,8.4,422.088,2.29,47.03,25,60,197
1776225600,Anantapur,82.45,105.60000000000001,4.26,329.352,2.28,77.62,25,60,173
1776229200,Anantapur,90.02499999999999,111.25,2.43,299.46,2.35,100.44,25,60,200
1776232800,Anantapur,102.325,122.72500000000001,1.68,289.104,2.44,116.64,25,60,239
1776236400,Anantapur,93.375,111.25,1.13,251.736,2.77,126.23,25,60,208
1776240000,Anantapur,89.22500000000001,106.7,1.0,234.564,2.8,127.39,25,60,197
1776243600,Anantapur,91.125,108.80000000000001,1.07,232.128,2.86,128.58,25,60,201
1776247200,Anantapur,94.35000000000001,112.4,1.33,235.884,3.03,131.29,25,60,211
1776250800,Anantapur,96.22500000000001,114.525,1.93,242.32799999999997,3.22,132.04,25,60,218
1776254400,Anantapur,97.27499999999999,115.85000000000001,2.92,251.60399999999998,3.45,131.04,25,60,221
1776258000,Anantapur,100.1,120.67500000000001,7.32,302.256,3.95,117.34,25,60,232
1776261600,Anantapur,104.80000000000001,129.75,12.39,384.70799999999997,4.74,99.53,25,60,249
1776265200,Anantapur,108.825,138.075,15.71,453.444,5.42,88.28,25,60,262
1776268800,Anantapur,110.8,142.375,17.39,501.132,5.8,79.85,25,60,269
1776272400,Anantapur,112.575,144.60000000000002,18.04,537.192,5.84,72.83,25,60,276
1776276000,Anantapur,111.325,141.075,17.45,541.824,5.38,68.55,25,60,269
1776279600,Anantapur,102.825,128.125,13.48,477.09599999999995,4.53,70.63,25,60,242
1776283200,Anantapur,99.85,123.425,12.09,460.776,4.08,66.52,25,60,232
1776286800,Anantapur,98.85,121.7,11.31,456.564,3.92,62.6,25,60,228
1776290400,Anantapur,98.425,121.02499999999999,11.09,459.67199999999997,3.64,56.22,25,60,225
1776294000,Anantapur,98.5,121.64999999999999,11.18,467.688,3.12,48.73,25,60,225
1776297600,Anantapur,97.825,122.25,11.33,471.02399999999994,2.58,42.28,25,60,225
1776301200,Anantapur,94.0,121.1,11.3,459.264,2.24,38.19,25,60,211
1776304800,Anantapur,91.875,121.95,12.19,473.05199999999996,2.17,34.37,25,60,204
1776308400,Anantapur,89.275,121.05000000000001,10.29,475.2,2.19,38.52,25,60,197
1776312000,Anantapur,75.175,100.775,3.93,304.896,2.36,78.94,25,60,149
1776315600,Anantapur,77.85,100.42500000000001,2.1,269.928,2.26,99.39,25,60,159
1776319200,Anantapur,85.125,106.85000000000001,1.7,263.76,2.29,109.6,25,60,183
1776322800,Anantapur,88.55000000000001,107.425,1.39,254.37599999999998,3.12,120.89,25,60,197
1776326400,Anantapur,91.875,109.80000000000001,1.26,249.492,3.47,125.91,25,60,204
1776330000,Anantapur,95.0,112.95,1.25,246.6,3.57,128.83,25,60,215
1776333600,Anantapur,97.8,116.0,1.34,245.952,3.69,132.02,25,60,225
1776337200,Anantapur,98.55000000000001,116.85000000000001,1.61,244.32,3.79,132.47,25,60,228
1776340800,Anantapur,98.10000000000001,116.375,2.07,243.94799999999998,3.94,130.63,25,60,225
1776344400,Anantapur,98.425,117.47500000000001,4.42,267.45599999999996,4.28,121.05,25,60,225
1776348000,Anantapur,98.875,119.45,7.26,309.74399999999997,4.77,107.62,25,60,228
1776351600,Anantapur,97.875,119.725,9.3,347.17199999999997,5.15,96.95,25,60,225
1776355200,Anantapur,93.825,115.75,10.37,367.2,5.34,87.78,25,60,211
1776358800,Anantapur,91.1,112.675,11.14,387.444,5.56,81.83,25,60,201
1776362400,Anantapur,88.89999999999999,109.17500000000001,11.53,398.316,5.59,77.99,25,60,197
1776366000,Anantapur,86.67500000000001,104.97500000000001,11.38,398.52000000000004,5.27,73.7,25,60,190
1776369600,Anantapur,87.85,105.57499999999999,11.49,412.92,4.8,67.78,25,60,193
1776373200,Anantapur,89.7,107.44999999999999,11.35,425.568,4.38,62.85,25,60,200
1776376800,Anantapur,91.92500000000001,109.94999999999999,11.34,439.5,3.92,57.18,25,60,204
1776380400,Anantapur,95.1,113.69999999999999,11.73,462.804,3.45,50.98,25,60,215
1776384000,Anantapur,98.4,117.8,12.46,488.17199999999997,3.11,45.1,25,60,225
1776387600,Anantapur,100.02499999999999,120.975,13.71,513.732,3.05,39.2,25,60,232
1776391200,Anantapur,102.125,126.325,15.59,561.9119999999999,3.37,34.57,25,60,239
1776394800,Anantapur,104.05,130.575,14.07,594.6239999999999,3.71,39.0,25,60,245
1776398400,Anantapur,91.92500000000001,114.5,6.3,382.284,3.26,79.04,25,60,204
1776402000,Anantapur,90.39999999999999,112.55000000000001,4.03,331.788,2.79,92.27,25,60,200
1776405600,Anantapur,91.7,113.3,3.25,311.904,2.68,99.6,25,60,204
1776409200,Anantapur,88.125,106.775,1.93,251.37599999999998,2.79,113.72,25,60,193
1776412800,Anantapur,84.2,101.25,1.49,219.744,2.67,118.31,25,60,180
1776416400,Anantapur,80.9,96.89999999999999,1.43,203.256,2.51,119.13,25,60,169
1776420000,Anantapur,80.47500000000001,96.075,1.62,199.248,2.46,120.59,25,60,166
1776423600,Anantapur,80.25,95.625,2.38,204.096,2.53,118.7,25,60,166
1776427200,Anantapur,79.15,94.35000000000001,3.59,214.33200000000002,2.68,114.72,25,60,162
1776430800,Anantapur,79.15,95.02499999999999,6.24,243.26399999999998,3.09,105.82,25,60,162
1776434400,Anantapur,80.42500000000001,98.025,8.92,288.27599999999995,3.8,94.84,25,60,166
1776438000,Anantapur,80.925,100.1,10.91,328.944,4.5,86.23,25,60,169
1773849600,Chittoor,68.875,86.2,12.49,349.788,12.73,85.32,25,60,128
1773853200,Chittoor,68.525,85.3,12.13,362.688,14.2,79.92,25,60,128
1773856800,Chittoor,69.225,82.15,10.41,353.652,15.22,77.81,25,60,128
1773860400,Chittoor,71.7,79.22500000000001,6.85,310.848,13.65,80.81,25,60,139
1773864000,Chittoor,73.4,79.15,5.61,307.656,10.69,78.2,25,60,142
1773867600,Chittoor,73.825,78.75,4.78,308.568,8.48,75.08,25,60,145
1773871200,Chittoor,74.625,79.425,4.53,316.068,5.53,68.01,25,60,149
1773874800,Chittoor,75.5,80.47500000000001,4.68,329.784,3.02,58.38,25,60,152
1773878400,Chittoor,76.8,82.05,5.06,345.156,1.8,49.62,25,60,156
1773882000,Chittoor,75.0,82.0,6.26,367.128,1.44,41.12,25,60,149
1773885600,Chittoor,75.5,87.0,8.73,411.444,1.81,34.7,25,60,152
1773889200,Chittoor,80.6,96.4,9.56,462.72,2.46,38.05,25,60,169
1773892800,Chittoor,60.125,66.8,3.44,284.844,4.03,85.85,25,60,100
1773896400,Chittoor,62.175000000000004,68.65,2.11,261.06,3.91,96.82,25,60,104
1773900000,Chittoor,70.19999999999999,77.07499999999999,1.59,256.512,3.83,106.41,25,60,132
1773903600,Chittoor,63.175,68.475,1.12,239.07599999999996,2.97,112.62,25,60,118
1773907200,Chittoor,57.65,62.025,1.0,226.43999999999997,2.24,114.92,25,60,122
1773910800,Chittoor,57.575,61.95,1.06,223.128,1.98,116.65,25,60,124
1773914400,Chittoor,58.525,62.925000000000004,1.21,225.516,1.88,119.09,25,60,128
1773918000,Chittoor,59.325,63.825,1.54,228.504,1.97,120.02,25,60,129
1773921600,Chittoor,60.45,65.19999999999999,2.16,233.664,2.39,119.4,25,60,128
1773925200,Chittoor,63.650000000000006,69.875,3.66,247.86,3.62,115.2,25,60,122
1773928800,Chittoor,71.025,80.19999999999999,5.77,277.452,5.99,108.77,25,60,135
1773932400,Chittoor,80.325,92.325,7.61,311.19599999999997,8.71,102.4,25,60,166
1773936000,Chittoor,88.675,103.72500000000001,9.68,352.188,9.04,89.51,25,60,197
1773939600,Chittoor,97.175,116.22500000000001,11.89,405.276,7.69,76.2,25,60,221
1773943200,Chittoor,104.1,125.525,13.23,440.076,6.28,65.82,25,60,245
1773946800,Chittoor,107.89999999999999,129.525,13.12,448.248,5.15,58.04,25,60,259
1773950400,Chittoor,115.475,137.8,12.26,454.428,4.81,53.03,25,60,283
1773954000,Chittoor,122.35,145.2,11.39,459.79200000000003,4.84,50.28,25,60,302
1773957600,Chittoor,127.575,150.875,10.85,466.86,4.99,49.13,25,60,306
1773961200,Chittoor,132.575,156.275,10.37,474.40799999999996,5.01,47.56,25,60,310
1773964800,Chittoor,138.725,163.05,10.23,483.58799999999997,5.01,45.36,25,60,315
1773968400,Chittoor,145.075,170.85000000000002,10.98,501.51599999999996,4.62,40.53,25,60,319
1773972000,Chittoor,145.725,174.65,13.3,544.2239999999999,4.11,34.41,25,60,320
1773975600,Chittoor,139.4,169.175,12.7,572.472,5.19,41.17,25,60,315
1773979200,Chittoor,102.625,113.85,3.92,341.616,11.87,101.77,25,60,242
1773982800,Chittoor,94.60000000000001,103.225,2.18,315.02399999999994,9.41,120.08,25,60,215
1773986400,Chittoor,99.25,107.47500000000001,1.64,308.18399999999997,8.46,129.24,25,60,228
1773990000,Chittoor,91.19999999999999,98.14999999999999,1.27,290.09999999999997,6.48,132.02,25,60,201
1773993600,Chittoor,86.025,92.4,1.18,273.924,5.27,130.91,25,60,186
1773997200,Chittoor,87.5,93.94999999999999,1.27,267.68399999999997,5.15,131.63,25,60,193
1774000800,Chittoor,90.82499999999999,97.5,1.5,269.616,5.41,135.48,25,60,201
1774004400,Chittoor,93.69999999999999,100.64999999999999,1.98,272.844,5.95,137.59,25,60,211
1774008000,Chittoor,96.975,104.39999999999999,2.85,279.228,7.01,138.86,25,60,221
1774011600,Chittoor,105.45,115.15,5.73,306.888,8.94,132.96,25,60,249
1774015200,Chittoor,118.45,132.3,9.11,354.816,11.38,124.17,25,60,293
1774018800,Chittoor,130.22500000000002,148.0,11.34,400.428,13.46,116.57,25,60,308
1774022400,Chittoor,138.0,159.725,13.43,447.79200000000003,12.68,102.52,25,60,314
1774026000,Chittoor,145.35,171.29999999999998,15.47,505.248,10.08,86.71,25,60,319
1774029600,Chittoor,150.375,178.25,16.63,543.792,7.42,73.37,25,60,323
1774033200,Chittoor,151.64999999999998,178.55,16.02,549.636,5.31,62.09,25,60,325
1774036800,Chittoor,152.975,179.125,14.26,548.376,4.32,54.45,25,60,326
1774040400,Chittoor,153.52499999999998,179.27499999999998,12.73,545.892,3.83,48.31,25,60,326
1774044000,Chittoor,157.6,183.2,11.6,542.9159999999999,3.9,44.38,25,60,329
1774047600,Chittoor,165.475,191.47500000000002,11.16,546.324,4.45,43.34,25,60,335
1774051200,Chittoor,174.32500000000002,200.975,11.3,557.448,5.08,42.84,25,60,342
1774054800,Chittoor,181.675,209.625,12.22,574.704,5.65,41.02,25,60,348
1774058400,Chittoor,183.85000000000002,214.3,14.02,604.812,6.04,37.24,25,60,349
1774062000,Chittoor,180.15,210.775,12.58,614.952,6.37,41.77,25,60,346
1774065600,Chittoor,115.85000000000001,129.175,3.46,355.356,13.69,95.22,25,60,286
1774069200,Chittoor,106.05000000000001,116.1,1.92,316.344,10.75,114.41,25,60,252
1774072800,Chittoor,106.55,115.625,1.52,304.344,9.58,123.02,25,60,256
1774076400,Chittoor,106.47500000000001,114.825,1.33,297.396,8.66,130.08,25,60,252
1774080000,Chittoor,102.125,109.94999999999999,1.26,282.64799999999997,7.69,132.11,25,60,239
1774083600,Chittoor,98.025,105.7,1.31,269.964,7.21,132.85,25,60,225
1774087200,Chittoor,96.7,104.55,1.57,268.692,7.15,135.65,25,60,221
1774090800,Chittoor,95.75,103.825,2.21,273.67199999999997,7.44,136.86,25,60,218
1774094400,Chittoor,93.475,101.89999999999999,3.26,280.824,8.03,136.4,25,60,208
1774098000,Chittoor,89.15,98.35000000000001,4.51,289.32,8.92,131.66,25,60,197
1774101600,Chittoor,84.1,94.77499999999999,5.4,300.36,9.91,123.85,25,60,180
1774105200,Chittoor,77.625,89.725,5.95,308.328,10.8,113.53,25,60,159
1774108800,Chittoor,69.69999999999999,83.3,6.67,313.224,10.51,97.27,25,60,132
1774112400,Chittoor,64.775,80.325,7.76,328.67999999999995,9.35,81.72,25,60,115
1774116000,Chittoor,61.675000000000004,78.27499999999999,8.56,339.38399999999996,8.11,69.53,25,60,104
1774119600,Chittoor,60.0,76.6,8.98,342.984,5.96,58.58,25,60,100
1774123200,Chittoor,59.65,76.625,8.99,349.53599999999994,4.33,49.7,25,60,100
1774126800,Chittoor,59.275000000000006,75.925,8.73,352.872,3.87,42.97,25,60,98
1774130400,Chittoor,59.5,75.19999999999999,8.37,353.748,4.03,38.4,25,60,100
1774134000,Chittoor,60.949999999999996,76.075,8.2,357.852,4.17,35.29,25,60,101
1774137600,Chittoor,62.85,77.825,8.38,361.14,4.5,32.57,25,60,108
1774141200,Chittoor,62.45,78.425,9.2,368.904,4.89,28.3,25,60,104
1774144800,Chittoor,61.625,80.65,10.61,392.004,5.24,23.12,25,60,104
1774148400,Chittoor,62.5,83.75,9.43,413.724,6.05,24.15,25,60,104
1774152000,Chittoor,58.7,70.675,6.84,272.76,12.83,57.49,25,60,98
1774155600,Chittoor,60.175,70.30000000000001,4.65,259.272,10.31,81.69,25,60,100
1774159200,Chittoor,67.6,77.275,3.25,253.65599999999998,9.75,99.09,25,60,125
1774162800,Chittoor,72.1,80.6,2.05,248.124,8.68,114.35,25,60,139
1774166400,Chittoor,74.775,82.5,1.51,244.608,7.64,121.59,25,60,149
1774170000,Chittoor,77.425,85.125,1.4,243.672,7.32,125.84,25,60,156
1774173600,Chittoor,80.05,88.25,1.6,248.16,7.3,130.08,25,60,166
1774177200,Chittoor,80.925,89.9,2.24,254.784,7.61,131.23,25,60,169
1774180800,Chittoor,80.45,90.325,3.31,263.388,8.22,129.87,25,60,166
1774184400,Chittoor,79.05,90.3,4.63,274.5,9.09,124.51,25,60,162
1774188000,Chittoor,77.45,90.39999999999999,5.53,286.404,10.11,118.36,25,60,156
1774191600,Chittoor,74.5,88.89999999999999,6.04,295.632,11.11,111.56,25,60,145
1774195200,Chittoor,70.375,86.85,7.27,313.344,10.54,96.04,25,60,132
1774198800,Chittoor,68.55000000000001,87.875,8.88,346.23599999999993,8.61,79.19,25,60,128
1774202400,Chittoor,67.05,88.05,9.89,369.288,6.7,65.87,25,60,121
1774206000,Chittoor,65.7,86.925,10.29,379.116,4.76,54.64,25,60,118
1774209600,Chittoor,66.0,88.15,10.38,394.212,3.36,45.32,25,60,118
1774213200,Chittoor,66.175,88.60000000000001,10.08,406.104,2.58,37.85,25,60,118
1774216800,Chittoor,66.7,88.225,9.77,415.16400000000004,2.2,32.21,25,60,121
1774220400,Chittoor,67.95,89.775,9.61,424.644,2.16,28.55,25,60,125
1774224000,Chittoor,70.32499999999999,94.075,9.93,436.584,2.36,25.76,25,60,132
1774227600,Chittoor,71.35,97.69999999999999,11.05,455.892,2.75,22.33,25,60,135
1774231200,Chittoor,73.65,104.525,12.64,499.344,3.15,18.5,25,60,145
1774234800,Chittoor,77.825,111.55,10.84,533.544,4.2,22.36,25,60,159
1774238400,Chittoor,84.35,107.27499999999999,7.82,321.936,18.9,47.47,25,60,180
1774242000,Chittoor,88.1,108.625,7.35,288.67199999999997,20.81,60.27,25,60,193
1774245600,Chittoor,92.44999999999999,112.05,7.53,278.976,21.68,69.3,25,60,204
1774249200,Chittoor,85.05,99.85,4.98,256.66799999999995,16.5,95.47,25,60,183
1774252800,Chittoor,79.52499999999999,91.25,2.33,248.748,11.33,117.0,25,60,166
1774256400,Chittoor,76.8,87.725,1.67,247.92,9.39,124.13,25,60,156
1774260000,Chittoor,75.4,86.275,1.6,251.55599999999998,8.09,127.02,25,60,149
1774263600,Chittoor,73.575,84.7,1.87,256.308,7.17,127.24,25,60,145
1774267200,Chittoor,70.225,81.65,2.43,261.67199999999997,6.49,124.79,25,60,136
1774270800,Chittoor,66.425,78.775,3.51,271.716,6.17,118.48,25,60,127
1774274400,Chittoor,63.875,78.125,4.59,288.3,6.36,110.77,25,60,115
1774278000,Chittoor,61.150000000000006,77.6,5.42,303.264,6.76,102.53,25,60,103
1774281600,Chittoor,59.55,79.425,7.36,332.904,6.45,86.74,25,60,100
1774285200,Chittoor,61.1,85.77499999999999,10.0,383.58,6.09,70.94,25,60,101
1774288800,Chittoor,62.400000000000006,89.95,11.92,418.44,5.91,59.43,25,60,104
1774292400,Chittoor,63.475,91.075,12.63,430.104,5.61,50.7,25,60,108
1774296000,Chittoor,67.125,93.3,12.38,441.072,5.09,43.11,25,60,121
1774299600,Chittoor,69.55,93.875,11.67,449.232,4.2,36.19,25,60,132
1774303200,Chittoor,68.25,90.5,10.74,450.204,2.82,30.71,25,60,125
1774306800,Chittoor,67.25,88.925,9.94,449.66400000000004,2.1,27.86,25,60,121
1774310400,Chittoor,67.15,90.19999999999999,9.39,447.9,2.09,27.11,25,60,121
1774314000,Chittoor,65.30000000000001,91.575,8.65,415.96799999999996,4.17,29.51,25,60,115
1774317600,Chittoor,66.05000000000001,95.325,9.44,415.416,5.38,27.85,25,60,118
1774321200,Chittoor,70.475,101.575,8.4,417.276,7.06,31.41,25,60,132
1774324800,Chittoor,77.55,102.5,6.09,306.56399999999996,15.89,50.51,25,60,159
1774328400,Chittoor,82.0,104.2,4.83,278.916,15.5,67.43,25,60,173
1774332000,Chittoor,93.45,115.42500000000001,4.01,271.068,15.4,84.2,25,60,208
1774335600,Chittoor,86.575,104.525,2.3,251.88,11.02,104.48,25,60,190
1774339200,Chittoor,73.575,88.35,1.39,234.23999999999998,7.31,110.98,25,60,145
1774342800,Chittoor,69.025,83.2,1.21,227.68800000000002,6.05,112.39,25,60,128
1774346400,Chittoor,67.85,82.2,1.3,231.18,5.38,114.93,25,60,125
1774350000,Chittoor,69.225,84.275,1.74,239.808,5.51,117.37,25,60,128
1774353600,Chittoor,70.375,86.425,2.6,251.60399999999998,6.21,117.99,25,60,132
1774357200,Chittoor,71.075,89.025,4.35,269.892,7.69,113.5,25,60,135
1774360800,Chittoor,72.4,93.14999999999999,6.06,296.232,9.41,106.79,25,60,139
1774364400,Chittoor,73.44999999999999,97.10000000000001,7.23,319.872,10.92,99.71,25,60,142
1774368000,Chittoor,73.525,100.175,9.03,351.012,10.59,85.72,25,60,145
1774371600,Chittoor,75.025,105.325,11.29,400.152,9.07,71.1,25,60,149
1774375200,Chittoor,75.675,108.025,12.83,433.08,7.8,59.75,25,60,152
1774378800,Chittoor,75.3,107.30000000000001,13.39,444.828,6.6,50.81,25,60,149
1774382400,Chittoor,76.05000000000001,108.125,13.1,457.476,4.95,42.66,25,60,152
1774386000,Chittoor,76.65,109.05,12.43,468.132,3.6,35.81,25,60,156
1774389600,Chittoor,77.225,109.97500000000001,11.67,473.304,2.72,30.85,25,60,156
1774393200,Chittoor,78.775,112.4,11.25,481.488,2.19,27.39,25,60,162
1774396800,Chittoor,81.0,115.82499999999999,11.32,494.5799999999999,2.08,24.87,25,60,169
1774400400,Chittoor,83.15,120.22500000000001,12.43,519.924,2.22,21.41,25,60,176
1774404000,Chittoor,86.2,127.825,13.93,572.688,2.4,17.93,25,60,186
1774407600,Chittoor,90.67500000000001,135.64999999999998,12.29,621.3960000000001,3.09,23.66,25,60,201
1774411200,Chittoor,91.0,123.77499999999999,5.95,352.728,20.42,63.85,25,60,201
1774414800,Chittoor,105.3,135.64999999999998,4.51,312.996,22.07,84.23,25,60,249
1774418400,Chittoor,130.2,160.075,3.52,305.292,22.14,105.15,25,60,308
1774422000,Chittoor,109.025,131.15,1.83,250.236,14.79,117.75,25,60,262
1774425600,Chittoor,87.175,104.65,1.2,216.15599999999998,9.31,115.9,25,60,190
1774429200,Chittoor,82.475,99.05,1.13,206.148,7.79,116.15,25,60,173
1774432800,Chittoor,82.625,99.475,1.23,206.544,7.16,119.25,25,60,176
1774436400,Chittoor,85.925,103.72500000000001,1.59,212.436,7.36,122.7,25,60,186
1774440000,Chittoor,89.425,108.55000000000001,2.34,221.292,8.08,124.77,25,60,197
1774443600,Chittoor,94.55,116.175,4.29,242.56799999999998,9.73,122.53,25,60,215
1774447200,Chittoor,100.75,125.85000000000001,6.37,277.164,11.59,117.88,25,60,235
1774450800,Chittoor,104.225,132.15,7.69,307.45199999999994,12.64,112.58,25,60,245
1774454400,Chittoor,104.625,134.97500000000002,9.75,349.5,11.02,96.88,25,60,249
1774458000,Chittoor,106.975,140.675,12.34,410.616,8.28,79.15,25,60,256
1774461600,Chittoor,107.89999999999999,142.925,13.94,451.59599999999995,5.86,65.11,25,60,259
1774465200,Chittoor,106.44999999999999,140.125,13.82,461.532,4.03,54.44,25,60,252
1774468800,Chittoor,105.975,139.07500000000002,12.83,467.772,2.88,47.21,25,60,252
1774472400,Chittoor,105.375,138.25,11.76,472.404,2.26,41.78,25,60,249
1774476000,Chittoor,103.825,136.325,10.64,469.548,2.09,38.35,25,60,245
1774479600,Chittoor,103.77499999999999,136.35,9.94,469.79999999999995,2.09,36.18,25,60,245
1774483200,Chittoor,105.85000000000001,138.925,9.86,476.18399999999997,2.31,34.26,25,60,252
1774486800,Chittoor,106.075,140.575,10.81,490.96799999999996,2.69,31.1,25,60,252
1774490400,Chittoor,103.05,141.25,12.49,529.8359999999999,2.92,26.96,25,60,242
1774494000,Chittoor,103.17500000000001,144.3,11.66,569.9399999999999,3.58,30.89,25,60,242
1774497600,Chittoor,79.375,112.47500000000001,4.76,336.576,9.48,66.57,25,60,162
1774501200,Chittoor,83.075,114.14999999999999,2.54,290.232,7.89,89.03,25,60,176
1774504800,Chittoor,92.92500000000001,123.17500000000001,1.7,278.664,6.74,105.33,25,60,208
1774508400,Chittoor,80.7,102.4,1.03,233.57999999999998,3.8,113.34,25,60,169
1774512000,Chittoor,67.95,84.15,0.79,206.328,2.19,111.73,25,60,125
1774515600,Chittoor,63.025000000000006,77.575,0.79,200.59199999999998,1.64,110.96,25,60,116
1774519200,Chittoor,60.599999999999994,74.325,0.91,201.456,1.43,111.73,25,60,117
1774522800,Chittoor,59.55,73.0,1.22,205.18800000000002,1.44,112.24,25,60,118
1774526400,Chittoor,58.975,72.675,1.8,210.708,1.58,111.34,25,60,116
1774530000,Chittoor,61.175,77.07499999999999,4.3,242.028,2.03,103.08,25,60,104
1774533600,Chittoor,66.44999999999999,86.8,7.25,295.70399999999995,2.77,92.34,25,60,118
1774537200,Chittoor,71.6,96.4,9.13,343.872,3.44,84.66,25,60,139
1774540800,Chittoor,75.075,103.52499999999999,10.57,382.52399999999994,3.8,74.27,25,60,149
1774544400,Chittoor,79.725,111.75,12.38,432.96,3.74,63.47,25,60,166
1774548000,Chittoor,83.1,116.325,13.65,467.988,3.18,53.73,25,60,176
1774551600,Chittoor,83.8,115.64999999999999,13.57,475.092,2.41,45.54,25,60,180
1774555200,Chittoor,85.225,116.67500000000001,12.71,482.12399999999997,1.91,39.74,25,60,183
1774558800,Chittoor,87.175,118.675,11.53,483.048,1.72,36.13,25,60,190
1774562400,Chittoor,89.875,121.4,10.43,479.5079999999999,1.76,34.24,25,60,200
1774566000,Chittoor,90.39999999999999,122.025,9.79,481.704,1.54,32.13,25,60,200
1774569600,Chittoor,89.275,120.55,9.66,488.004,1.32,30.1,25,60,197
1774573200,Chittoor,89.9,121.575,10.59,505.23599999999993,1.36,27.29,25,60,200
1774576800,Chittoor,91.82499999999999,127.10000000000001,12.16,544.548,1.87,24.44,25,60,204
1774580400,Chittoor,95.0,133.325,11.39,586.2719999999999,2.62,29.94,25,60,215
1774584000,Chittoor,72.30000000000001,98.05,3.8,323.484,4.61,77.11,25,60,139
1774587600,Chittoor,74.22500000000001,97.325,2.16,277.368,4.55,96.15,25,60,145
1774591200,Chittoor,86.85,110.45,1.84,270.27599999999995,5.7,110.62,25,60,190
1774594800,Chittoor,77.35000000000001,95.3,1.18,219.444,4.6,115.0,25,60,156
1774598400,Chittoor,73.225,88.525,0.97,196.248,4.05,114.49,25,60,142
1774602000,Chittoor,73.525,88.55000000000001,1.0,190.536,4.32,115.78,25,60,145
1774605600,Chittoor,75.6,91.0,1.16,192.744,4.68,118.62,25,60,152
1774609200,Chittoor,79.17500000000001,95.42500000000001,1.59,199.73999999999998,5.41,121.22,25,60,162
1774612800,Chittoor,83.1,100.39999999999999,2.41,208.92,6.47,122.0,25,60,176
1774616400,Chittoor,91.125,111.175,4.98,237.888,8.8,116.5,25,60,201
1774620000,Chittoor,103.69999999999999,128.375,8.12,288.67199999999997,11.55,108.88,25,60,245
1774623600,Chittoor,115.5,144.525,10.23,335.748,13.31,102.79,25,60,286
1774627200,Chittoor,124.275,157.0,12.27,388.248,12.76,90.75,25,60,303
1774630800,Chittoor,134.025,171.29999999999998,14.89,457.88399999999996,10.67,76.68,25,60,311
1774634400,Chittoor,141.45,181.05,16.68,508.272,8.52,64.73,25,60,316
1774638000,Chittoor,144.45,183.2,16.64,524.1239999999999,6.89,55.67,25,60,319
1774641600,Chittoor,147.65,185.79999999999998,15.14,529.38,5.97,50.05,25,60,322
1774645200,Chittoor,151.54999999999998,189.575,13.78,533.028,5.65,46.22,25,60,325
1774648800,Chittoor,157.775,195.425,12.61,531.468,5.84,43.83,25,60,329
1774652400,Chittoor,161.925,199.42499999999998,11.93,534.012,5.33,40.91,25,60,332
1774656000,Chittoor,164.625,202.27499999999998,11.73,539.388,4.68,37.88,25,60,335
